Name,MapDate,DSCI
Western,20190101,161
Western,20190108,158
Western,20190115,159
Western,20190122,145
Western,20190129,126
Western,20190205,122
Western,20190212,119
Western,20190219,104
Western,20190226,72
Western,20190305,70
Western,20190312,41
Western,20190319,40
Western,20190326,32
Western,20190402,33
Western,20190409,24
Western,20190416,17
Western,20190423,15
Western,20190430,15
Western,20190507,15
Western,20190514,16
Western,20190521,17
Western,20190528,17
Western,20190604,19
Western,20190611,18
Western,20190618,22
Western,20190625,22
Western,20190702,22
Western,20190709,25
Western,20190716,25
Western,20190723,25
Western,20190730,25
Western,20190806,27
Western,20190813,29
Western,20190820,31
Western,20190827,38
Western,20190903,46
Western,20190910,53
Western,20190917,49
Western,20190924,44
Western,20191001,40
Western,20191008,42
Western,20191015,49
Western,20191022,55
Western,20191029,54
Western,20191105,54
Western,20191112,70
Western,20191119,71
Western,20191126,81
Western,20191203,72
Western,20191210,53
Western,20191217,59
Western,20191224,58
Western,20191231,54
