Name,MapDate,DSCI
Southern,20080101,99
Southern,20080108,112
Southern,20080115,120
Southern,20080122,113
Southern,20080129,119
Southern,20080205,120
Southern,20080212,130
Southern,20080219,121
Southern,20080226,112
Southern,20080304,111
Southern,20080311,103
Southern,20080318,108
Southern,20080325,98
Southern,20080401,106
Southern,20080408,105
Southern,20080415,110
Southern,20080422,112
Southern,20080429,117
Southern,20080506,107
Southern,20080513,104
Southern,20080520,98
Southern,20080527,99
Southern,20080603,105
Southern,20080610,128
Southern,20080617,165
Southern,20080624,165
Southern,20080701,163
Southern,20080708,160
Southern,20080715,150
Southern,20080722,147
Southern,20080729,141
Southern,20080805,144
Southern,20080812,138
Southern,20080819,112
Southern,20080826,78
Southern,20080902,71
Southern,20080909,65
Southern,20080916,55
Southern,20080923,57
Southern,20080930,69
Southern,20081007,70
Southern,20081014,62
Southern,20081021,62
Southern,20081028,62
Southern,20081104,71
Southern,20081111,67
Southern,20081118,68
Southern,20081125,76
Southern,20081202,78
Southern,20081209,79
Southern,20081216,65
Southern,20081223,69
Southern,20081230,61
