Name,MapDate,DSCI
CONUS,20101228,76
CONUS,20110104,72
CONUS,20110111,73
CONUS,20110118,74
CONUS,20110125,77
CONUS,20110201,79
CONUS,20110208,79
CONUS,20110215,81
CONUS,20110222,86
CONUS,20110301,86
CONUS,20110308,83
CONUS,20110315,81
CONUS,20110322,86
CONUS,20110329,91
CONUS,20110405,94
CONUS,20110412,94
CONUS,20110419,94
CONUS,20110426,92
CONUS,20110503,94
CONUS,20110510,99
CONUS,20110517,99
CONUS,20110524,96
CONUS,20110531,98
CONUS,20110607,104
CONUS,20110614,107
CONUS,20110621,112
CONUS,20110628,119
CONUS,20110705,121
CONUS,20110712,119
CONUS,20110719,118
CONUS,20110726,123
CONUS,20110802,132
CONUS,20110809,133
CONUS,20110816,127
CONUS,20110823,128
CONUS,20110830,133
CONUS,20110906,126
CONUS,20110913,130
CONUS,20110920,126
CONUS,20110927,125
CONUS,20111004,128
CONUS,20111011,123
CONUS,20111018,122
CONUS,20111025,122
CONUS,20111101,127
CONUS,20111108,128
CONUS,20111115,126
CONUS,20111122,122
CONUS,20111129,113
CONUS,20111206,109
CONUS,20111213,109
CONUS,20111220,105
CONUS,20111227,110
