Name,MapDate,DSCI
Alaska,20001226,0
Alaska,20010102,0
Alaska,20010109,0
Alaska,20010116,0
Alaska,20010123,0
Alaska,20010130,0
Alaska,20010206,0
Alaska,20010213,0
Alaska,20010220,0
Alaska,20010227,0
Alaska,20010306,0
Alaska,20010313,0
Alaska,20010320,0
Alaska,20010327,0
Alaska,20010403,0
Alaska,20010410,0
Alaska,20010417,0
Alaska,20010424,0
Alaska,20010501,0
Alaska,20010508,0
Alaska,20010515,0
Alaska,20010522,0
Alaska,20010529,0
Alaska,20010605,0
Alaska,20010612,0
Alaska,20010619,0
Alaska,20010626,0
Alaska,20010703,6
Alaska,20010710,2
Alaska,20010717,2
Alaska,20010724,2
Alaska,20010731,0
Alaska,20010807,0
Alaska,20010814,0
Alaska,20010821,0
Alaska,20010828,0
Alaska,20010904,0
Alaska,20010911,0
Alaska,20010918,0
Alaska,20010925,0
Alaska,20011002,0
Alaska,20011009,0
Alaska,20011016,0
Alaska,20011023,0
Alaska,20011030,0
Alaska,20011106,0
Alaska,20011113,0
Alaska,20011120,0
Alaska,20011127,0
Alaska,20011204,0
Alaska,20011211,0
Alaska,20011218,0
Alaska,20011225,0
