Name,MapDate,DSCI
Western,20171226,84
Western,20180102,82
Western,20180109,78
Western,20180116,87
Western,20180123,92
Western,20180130,124
Western,20180206,125
Western,20180213,127
Western,20180220,131
Western,20180227,130
Western,20180306,134
Western,20180313,133
Western,20180320,132
Western,20180327,125
Western,20180403,125
Western,20180410,124
Western,20180417,123
Western,20180424,125
Western,20180501,126
Western,20180508,126
Western,20180515,129
Western,20180522,133
Western,20180529,133
Western,20180605,138
Western,20180612,140
Western,20180619,142
Western,20180626,151
Western,20180703,151
Western,20180710,153
Western,20180717,159
Western,20180724,164
Western,20180731,171
Western,20180807,176
Western,20180814,185
Western,20180821,185
Western,20180828,187
Western,20180904,192
Western,20180911,192
Western,20180918,195
Western,20180925,197
Western,20181002,195
Western,20181009,178
Western,20181016,172
Western,20181023,171
Western,20181030,168
Western,20181106,164
Western,20181113,164
Western,20181120,170
Western,20181127,171
Western,20181204,168
Western,20181211,168
Western,20181218,168
Western,20181225,165
