Name,MapDate,DSCI
Eastern,20061226,8
Eastern,20070102,10
Eastern,20070109,8
Eastern,20070116,6
Eastern,20070123,4
Eastern,20070130,7
Eastern,20070206,10
Eastern,20070213,12
Eastern,20070220,17
Eastern,20070227,12
Eastern,20070306,4
Eastern,20070313,29
Eastern,20070320,22
Eastern,20070327,29
Eastern,20070403,27
Eastern,20070410,31
Eastern,20070417,15
Eastern,20070424,18
Eastern,20070501,26
Eastern,20070508,34
Eastern,20070515,42
Eastern,20070522,45
Eastern,20070529,62
Eastern,20070605,63
Eastern,20070612,69
Eastern,20070619,87
Eastern,20070626,98
Eastern,20070703,91
Eastern,20070710,108
Eastern,20070717,117
Eastern,20070724,119
Eastern,20070731,121
Eastern,20070807,123
Eastern,20070814,128
Eastern,20070821,134
Eastern,20070828,128
Eastern,20070904,137
Eastern,20070911,148
Eastern,20070918,138
Eastern,20070925,151
Eastern,20071002,165
Eastern,20071009,183
Eastern,20071016,181
Eastern,20071023,176
Eastern,20071030,115
Eastern,20071106,121
Eastern,20071113,127
Eastern,20071120,135
Eastern,20071127,137
Eastern,20071204,137
Eastern,20071211,133
Eastern,20071218,127
Eastern,20071225,126
