Name,MapDate,DSCI
Western,20020101,182
Western,20020108,149
Western,20020115,145
Western,20020122,146
Western,20020129,135
Western,20020205,140
Western,20020212,147
Western,20020219,148
Western,20020226,149
Western,20020305,147
Western,20020312,161
Western,20020319,146
Western,20020326,153
Western,20020402,160
Western,20020409,166
Western,20020416,171
Western,20020423,178
Western,20020430,187
Western,20020507,187
Western,20020514,193
Western,20020521,191
Western,20020528,205
Western,20020604,203
Western,20020611,196
Western,20020618,205
Western,20020625,217
Western,20020702,224
Western,20020709,225
Western,20020716,237
Western,20020723,240
Western,20020730,242
Western,20020806,249
Western,20020813,247
Western,20020820,249
Western,20020827,252
Western,20020903,251
Western,20020910,250
Western,20020917,249
Western,20020924,249
Western,20021001,245
Western,20021008,248
Western,20021015,247
Western,20021022,250
Western,20021029,251
Western,20021105,269
Western,20021112,244
Western,20021119,245
Western,20021126,245
Western,20021203,243
Western,20021210,262
Western,20021217,248
Western,20021224,245
Western,20021231,238
