Name,MapDate,DSCI
Southern,20190101,33
Southern,20190108,33
Southern,20190115,33
Southern,20190122,30
Southern,20190129,28
Southern,20190205,31
Southern,20190212,39
Southern,20190219,42
Southern,20190226,48
Southern,20190305,49
Southern,20190312,45
Southern,20190319,38
Southern,20190326,45
Southern,20190402,54
Southern,20190409,48
Southern,20190416,40
Southern,20190423,28
Southern,20190430,26
Southern,20190507,21
Southern,20190514,17
Southern,20190521,17
Southern,20190528,25
Southern,20190604,31
Southern,20190611,23
Southern,20190618,21
Southern,20190625,18
Southern,20190702,17
Southern,20190709,17
Southern,20190716,16
Southern,20190723,16
Southern,20190730,23
Southern,20190806,37
Southern,20190813,54
Southern,20190820,62
Southern,20190827,67
Southern,20190903,65
Southern,20190910,78
Southern,20190917,94
Southern,20190924,106
Southern,20191001,117
Southern,20191008,114
Southern,20191015,123
Southern,20191022,111
Southern,20191029,96
Southern,20191105,82
Southern,20191112,70
Southern,20191119,68
Southern,20191126,69
Southern,20191203,66
Southern,20191210,67
Southern,20191217,66
Southern,20191224,60
Southern,20191231,57
