Name,MapDate,DSCI
Western,20081230,118
Western,20090106,117
Western,20090113,110
Western,20090120,111
Western,20090127,113
Western,20090203,117
Western,20090210,117
Western,20090217,113
Western,20090224,114
Western,20090303,112
Western,20090310,103
Western,20090317,104
Western,20090324,105
Western,20090331,105
Western,20090407,103
Western,20090414,106
Western,20090421,110
Western,20090428,108
Western,20090505,100
Western,20090512,96
Western,20090519,97
Western,20090526,90
Western,20090602,98
Western,20090609,95
Western,20090616,93
Western,20090623,82
Western,20090630,83
Western,20090707,88
Western,20090714,89
Western,20090721,89
Western,20090728,88
Western,20090804,91
Western,20090811,90
Western,20090818,86
Western,20090825,94
Western,20090901,101
Western,20090908,102
Western,20090915,100
Western,20090922,98
Western,20090929,115
Western,20091006,118
Western,20091013,125
Western,20091020,105
Western,20091027,103
Western,20091103,105
Western,20091110,107
Western,20091117,106
Western,20091124,114
Western,20091201,115
Western,20091208,119
Western,20091215,118
Western,20091222,118
Western,20091229,120
