Name,MapDate,DSCI
Eastern,20000104,49
Eastern,20000111,49
Eastern,20000118,49
Eastern,20000125,42
Eastern,20000201,34
Eastern,20000208,35
Eastern,20000215,33
Eastern,20000222,16
Eastern,20000229,25
Eastern,20000307,36
Eastern,20000314,40
Eastern,20000321,41
Eastern,20000328,39
Eastern,20000404,39
Eastern,20000411,31
Eastern,20000418,30
Eastern,20000425,24
Eastern,20000502,24
Eastern,20000509,24
Eastern,20000516,31
Eastern,20000523,33
Eastern,20000530,30
Eastern,20000606,32
Eastern,20000613,46
Eastern,20000620,46
Eastern,20000627,57
Eastern,20000704,50
Eastern,20000711,49
Eastern,20000718,58
Eastern,20000725,46
Eastern,20000801,40
Eastern,20000808,36
Eastern,20000815,30
Eastern,20000822,29
Eastern,20000829,29
Eastern,20000905,23
Eastern,20000912,24
Eastern,20000919,23
Eastern,20000926,15
Eastern,20001003,23
Eastern,20001010,24
Eastern,20001017,34
Eastern,20001024,44
Eastern,20001031,80
Eastern,20001107,93
Eastern,20001114,74
Eastern,20001121,64
Eastern,20001128,63
Eastern,20001205,65
Eastern,20001212,67
Eastern,20001219,43
Eastern,20001226,42
