Name,MapDate,DSCI
Alaska,20161227,9
Alaska,20170103,11
Alaska,20170110,11
Alaska,20170117,11
Alaska,20170124,9
Alaska,20170131,9
Alaska,20170207,9
Alaska,20170214,9
Alaska,20170221,32
Alaska,20170228,35
Alaska,20170307,31
Alaska,20170314,31
Alaska,20170321,31
Alaska,20170328,31
Alaska,20170404,31
Alaska,20170411,31
Alaska,20170418,33
Alaska,20170425,33
Alaska,20170502,33
Alaska,20170509,33
Alaska,20170516,33
Alaska,20170523,33
Alaska,20170530,33
Alaska,20170606,40
Alaska,20170613,40
Alaska,20170620,46
Alaska,20170627,37
Alaska,20170704,37
Alaska,20170711,37
Alaska,20170718,47
Alaska,20170725,46
Alaska,20170801,46
Alaska,20170808,33
Alaska,20170815,11
Alaska,20170822,11
Alaska,20170829,11
Alaska,20170905,8
Alaska,20170912,0
Alaska,20170919,0
Alaska,20170926,0
Alaska,20171003,0
Alaska,20171010,0
Alaska,20171017,0
Alaska,20171024,0
Alaska,20171031,0
Alaska,20171107,0
Alaska,20171114,0
Alaska,20171121,0
Alaska,20171128,0
Alaska,20171205,0
Alaska,20171212,0
Alaska,20171219,0
Alaska,20171226,0
