Name,MapDate,DSCI
Southern,20171226,109
Southern,20180102,123
Southern,20180109,142
Southern,20180116,151
Southern,20180123,174
Southern,20180130,186
Southern,20180206,195
Southern,20180213,174
Southern,20180220,168
Southern,20180227,135
Southern,20180306,130
Southern,20180313,134
Southern,20180320,135
Southern,20180327,142
Southern,20180403,133
Southern,20180410,135
Southern,20180417,133
Southern,20180424,134
Southern,20180501,133
Southern,20180508,128
Southern,20180515,135
Southern,20180522,125
Southern,20180529,122
Southern,20180605,132
Southern,20180612,138
Southern,20180619,131
Southern,20180626,132
Southern,20180703,142
Southern,20180710,135
Southern,20180717,132
Southern,20180724,143
Southern,20180731,146
Southern,20180807,153
Southern,20180814,138
Southern,20180821,127
Southern,20180828,126
Southern,20180904,122
Southern,20180911,95
Southern,20180918,94
Southern,20180925,80
Southern,20181002,76
Southern,20181009,68
Southern,20181016,52
Southern,20181023,51
Southern,20181030,43
Southern,20181106,41
Southern,20181113,40
Southern,20181120,34
Southern,20181127,36
Southern,20181204,35
Southern,20181211,37
Southern,20181218,38
Southern,20181225,41
