Name,MapDate,DSCI
Southern,20231226,185
Southern,20240102,188
Southern,20240109,169
Southern,20240116,162
Southern,20240123,152
Southern,20240130,117
Southern,20240206,101
Southern,20240213,83
Southern,20240220,79
Southern,20240227,84
Southern,20240305,85
Southern,20240312,83
Southern,20240319,77
Southern,20240326,70
Southern,20240402,70
Southern,20240409,72
Southern,20240416,74
Southern,20240423,77
Southern,20240430,79
Southern,20240507,76
Southern,20240514,74
Southern,20240521,72
Southern,20240528,74
Southern,20240604,74
Southern,20240611,76
Southern,20240618,77
Southern,20240625,88
Southern,20240702,100
Southern,20240709,96
Southern,20240716,101
Southern,20240723,86
Southern,20240730,75
Southern,20240806,79
Southern,20240813,88
Southern,20240820,102
Southern,20240827,137
Southern,20240903,133
Southern,20240910,134
Southern,20240917,120
Southern,20240924,122
Southern,20241001,109
Southern,20241008,124
Southern,20241015,137
Southern,20241022,149
Southern,20241029,180
Southern,20241105,157
Southern,20241112,144
Southern,20241119,122
Southern,20241126,117
Southern,20241203,120
Southern,20241210,121
Southern,20241217,112
Southern,20241224,116
Southern,20241231,101
