Name,MapDate,DSCI
Western,20101228,17
Western,20110104,15
Western,20110111,12
Western,20110118,12
Western,20110125,13
Western,20110201,15
Western,20110208,21
Western,20110215,21
Western,20110222,17
Western,20110301,18
Western,20110308,21
Western,20110315,21
Western,20110322,20
Western,20110329,21
Western,20110405,21
Western,20110412,21
Western,20110419,21
Western,20110426,24
Western,20110503,26
Western,20110510,26
Western,20110517,26
Western,20110524,24
Western,20110531,24
Western,20110607,24
Western,20110614,25
Western,20110621,25
Western,20110628,33
Western,20110705,33
Western,20110712,30
Western,20110719,31
Western,20110726,31
Western,20110802,31
Western,20110809,31
Western,20110816,30
Western,20110823,30
Western,20110830,32
Western,20110906,38
Western,20110913,39
Western,20110920,34
Western,20110927,44
Western,20111004,44
Western,20111011,34
Western,20111018,34
Western,20111025,35
Western,20111101,38
Western,20111108,40
Western,20111115,40
Western,20111122,40
Western,20111129,41
Western,20111206,44
Western,20111213,49
Western,20111220,42
Western,20111227,72
