Name,MapDate,DSCI
Alaska,20141230,0
Alaska,20150106,0
Alaska,20150113,0
Alaska,20150120,0
Alaska,20150127,0
Alaska,20150203,0
Alaska,20150210,0
Alaska,20150217,28
Alaska,20150224,28
Alaska,20150303,33
Alaska,20150310,30
Alaska,20150317,30
Alaska,20150324,30
Alaska,20150331,30
Alaska,20150407,30
Alaska,20150414,24
Alaska,20150421,24
Alaska,20150428,24
Alaska,20150505,24
Alaska,20150512,24
Alaska,20150519,24
Alaska,20150526,24
Alaska,20150602,34
Alaska,20150609,34
Alaska,20150616,47
Alaska,20150623,63
Alaska,20150630,67
Alaska,20150707,78
Alaska,20150714,81
Alaska,20150721,76
Alaska,20150728,91
Alaska,20150804,91
Alaska,20150811,91
Alaska,20150818,91
Alaska,20150825,91
Alaska,20150901,89
Alaska,20150908,70
Alaska,20150915,68
Alaska,20150922,46
Alaska,20150929,46
Alaska,20151006,26
Alaska,20151013,25
Alaska,20151020,23
Alaska,20151027,23
Alaska,20151103,23
Alaska,20151110,23
Alaska,20151117,23
Alaska,20151124,23
Alaska,20151201,10
Alaska,20151208,10
Alaska,20151215,10
Alaska,20151222,10
Alaska,20151229,10
