Name,MapDate,DSCI
Alaska,20091229,29
Alaska,20100105,29
Alaska,20100112,38
Alaska,20100119,38
Alaska,20100126,38
Alaska,20100202,38
Alaska,20100209,38
Alaska,20100216,38
Alaska,20100223,38
Alaska,20100302,38
Alaska,20100309,38
Alaska,20100316,38
Alaska,20100323,38
Alaska,20100330,42
Alaska,20100406,41
Alaska,20100413,39
Alaska,20100420,39
Alaska,20100427,39
Alaska,20100504,39
Alaska,20100511,39
Alaska,20100518,39
Alaska,20100525,42
Alaska,20100601,42
Alaska,20100608,42
Alaska,20100615,49
Alaska,20100622,49
Alaska,20100629,49
Alaska,20100706,38
Alaska,20100713,38
Alaska,20100720,38
Alaska,20100727,30
Alaska,20100803,24
Alaska,20100810,24
Alaska,20100817,24
Alaska,20100824,24
Alaska,20100831,19
Alaska,20100907,15
Alaska,20100914,15
Alaska,20100921,21
Alaska,20100928,28
Alaska,20101005,28
Alaska,20101012,26
Alaska,20101019,26
Alaska,20101026,26
Alaska,20101102,26
Alaska,20101109,34
Alaska,20101116,34
Alaska,20101123,34
Alaska,20101130,34
Alaska,20101207,19
Alaska,20101214,19
Alaska,20101221,19
Alaska,20101228,21
