Name,MapDate,DSCI
Southern,20051227,133
Southern,20060103,141
Southern,20060110,159
Southern,20060117,172
Southern,20060124,174
Southern,20060131,175
Southern,20060207,186
Southern,20060214,182
Southern,20060221,185
Southern,20060228,190
Southern,20060307,199
Southern,20060314,203
Southern,20060321,185
Southern,20060328,186
Southern,20060404,194
Southern,20060411,203
Southern,20060418,222
Southern,20060425,225
Southern,20060502,205
Southern,20060509,177
Southern,20060516,166
Southern,20060523,170
Southern,20060530,186
Southern,20060606,204
Southern,20060613,223
Southern,20060620,220
Southern,20060627,217
Southern,20060704,225
Southern,20060711,211
Southern,20060718,235
Southern,20060725,251
Southern,20060801,238
Southern,20060808,246
Southern,20060815,242
Southern,20060822,240
Southern,20060829,219
Southern,20060905,199
Southern,20060912,188
Southern,20060919,147
Southern,20060926,137
Southern,20061003,142
Southern,20061010,149
Southern,20061017,133
Southern,20061024,122
Southern,20061031,115
Southern,20061107,101
Southern,20061114,101
Southern,20061121,96
Southern,20061128,100
Southern,20061205,99
Southern,20061212,108
Southern,20061219,125
Southern,20061226,120
