Name,MapDate,DSCI
Eastern,20031230,0
Eastern,20040106,0
Eastern,20040113,0
Eastern,20040120,0
Eastern,20040127,0
Eastern,20040203,0
Eastern,20040210,0
Eastern,20040217,0
Eastern,20040224,0
Eastern,20040302,0
Eastern,20040309,7
Eastern,20040316,7
Eastern,20040323,18
Eastern,20040330,21
Eastern,20040406,20
Eastern,20040413,21
Eastern,20040420,18
Eastern,20040427,21
Eastern,20040504,15
Eastern,20040511,13
Eastern,20040518,14
Eastern,20040525,24
Eastern,20040601,25
Eastern,20040608,28
Eastern,20040615,25
Eastern,20040622,22
Eastern,20040629,13
Eastern,20040706,8
Eastern,20040713,12
Eastern,20040720,9
Eastern,20040727,8
Eastern,20040803,9
Eastern,20040810,9
Eastern,20040817,0
Eastern,20040824,2
Eastern,20040831,1
Eastern,20040907,0
Eastern,20040914,0
Eastern,20040921,0
Eastern,20040928,0
Eastern,20041005,1
Eastern,20041012,1
Eastern,20041019,0
Eastern,20041026,0
Eastern,20041102,0
Eastern,20041109,0
Eastern,20041116,12
Eastern,20041123,14
Eastern,20041130,0
Eastern,20041207,0
Eastern,20041214,0
Eastern,20041221,0
Eastern,20041228,0
