Name,MapDate,DSCI
Western,20191231,54
Western,20200107,53
Western,20200114,50
Western,20200121,52
Western,20200128,54
Western,20200204,51
Western,20200211,56
Western,20200218,59
Western,20200225,66
Western,20200303,72
Western,20200310,79
Western,20200317,79
Western,20200324,78
Western,20200331,82
Western,20200407,82
Western,20200414,86
Western,20200421,90
Western,20200428,94
Western,20200505,105
Western,20200512,111
Western,20200519,115
Western,20200526,114
Western,20200602,115
Western,20200609,118
Western,20200616,121
Western,20200623,120
Western,20200630,119
Western,20200707,118
Western,20200714,122
Western,20200721,133
Western,20200728,142
Western,20200804,153
Western,20200811,156
Western,20200818,172
Western,20200825,191
Western,20200901,196
Western,20200908,206
Western,20200915,222
Western,20200922,229
Western,20200929,237
Western,20201006,242
Western,20201013,248
Western,20201020,247
Western,20201027,245
Western,20201103,245
Western,20201110,247
Western,20201117,242
Western,20201124,256
Western,20201201,258
Western,20201208,268
Western,20201215,271
Western,20201222,271
Western,20201229,271
