Name,MapDate,DSCI
Alaska,20221227,0
Alaska,20230103,0
Alaska,20230110,0
Alaska,20230117,0
Alaska,20230124,0
Alaska,20230131,0
Alaska,20230207,0
Alaska,20230214,0
Alaska,20230221,0
Alaska,20230228,0
Alaska,20230307,0
Alaska,20230314,0
Alaska,20230321,0
Alaska,20230328,0
Alaska,20230404,0
Alaska,20230411,0
Alaska,20230418,0
Alaska,20230425,0
Alaska,20230502,0
Alaska,20230509,1
Alaska,20230516,0
Alaska,20230523,0
Alaska,20230530,0
Alaska,20230606,1
Alaska,20230613,1
Alaska,20230620,2
Alaska,20230627,2
Alaska,20230704,2
Alaska,20230711,3
Alaska,20230718,3
Alaska,20230725,4
Alaska,20230801,8
Alaska,20230808,16
Alaska,20230815,11
Alaska,20230822,9
Alaska,20230829,7
Alaska,20230905,6
Alaska,20230912,8
Alaska,20230919,1
Alaska,20230926,1
Alaska,20231003,1
Alaska,20231010,1
Alaska,20231017,1
Alaska,20231024,1
Alaska,20231031,1
Alaska,20231107,1
Alaska,20231114,0
Alaska,20231121,0
Alaska,20231128,0
Alaska,20231205,0
Alaska,20231212,0
Alaska,20231219,0
Alaska,20231226,0
