Name,MapDate,DSCI
Southern,20201229,174
Southern,20210105,144
Southern,20210112,133
Southern,20210119,139
Southern,20210126,132
Southern,20210202,140
Southern,20210209,145
Southern,20210216,138
Southern,20210223,138
Southern,20210302,139
Southern,20210309,151
Southern,20210316,157
Southern,20210323,152
Southern,20210330,148
Southern,20210406,156
Southern,20210413,157
Southern,20210420,151
Southern,20210427,149
Southern,20210504,126
Southern,20210511,126
Southern,20210518,110
Southern,20210525,101
Southern,20210601,92
Southern,20210608,81
Southern,20210615,79
Southern,20210622,78
Southern,20210629,69
Southern,20210706,59
Southern,20210713,55
Southern,20210720,52
Southern,20210727,47
Southern,20210803,45
Southern,20210810,47
Southern,20210817,45
Southern,20210824,40
Southern,20210831,41
Southern,20210907,43
Southern,20210914,51
Southern,20210921,62
Southern,20210928,77
Southern,20211005,72
Southern,20211012,77
Southern,20211019,73
Southern,20211026,85
Southern,20211102,88
Southern,20211109,89
Southern,20211116,95
Southern,20211123,105
Southern,20211130,127
Southern,20211207,142
Southern,20211214,149
Southern,20211221,145
Southern,20211228,162
