Name,MapDate,DSCI
CONUS,20141230,104
CONUS,20150106,100
CONUS,20150113,101
CONUS,20150120,103
CONUS,20150127,109
CONUS,20150203,106
CONUS,20150210,109
CONUS,20150217,115
CONUS,20150224,115
CONUS,20150303,112
CONUS,20150310,112
CONUS,20150317,117
CONUS,20150324,119
CONUS,20150331,126
CONUS,20150407,129
CONUS,20150414,128
CONUS,20150421,122
CONUS,20150428,122
CONUS,20150505,125
CONUS,20150512,118
CONUS,20150519,109
CONUS,20150526,101
CONUS,20150602,92
CONUS,20150609,87
CONUS,20150616,87
CONUS,20150623,89
CONUS,20150630,90
CONUS,20150707,90
CONUS,20150714,89
CONUS,20150721,89
CONUS,20150728,93
CONUS,20150804,99
CONUS,20150811,103
CONUS,20150818,105
CONUS,20150825,106
CONUS,20150901,109
CONUS,20150908,116
CONUS,20150915,117
CONUS,20150922,120
CONUS,20150929,121
CONUS,20151006,119
CONUS,20151013,125
CONUS,20151020,135
CONUS,20151027,115
CONUS,20151103,101
CONUS,20151110,97
CONUS,20151117,92
CONUS,20151124,86
CONUS,20151201,83
CONUS,20151208,80
CONUS,20151215,77
CONUS,20151222,75
CONUS,20151229,72
