Name,MapDate,DSCI
Alaska,20131231,15
Alaska,20140107,15
Alaska,20140114,13
Alaska,20140121,13
Alaska,20140128,13
Alaska,20140204,13
Alaska,20140211,13
Alaska,20140218,13
Alaska,20140225,13
Alaska,20140304,13
Alaska,20140311,15
Alaska,20140318,2
Alaska,20140325,2
Alaska,20140401,2
Alaska,20140408,2
Alaska,20140415,2
Alaska,20140422,2
Alaska,20140429,2
Alaska,20140506,2
Alaska,20140513,2
Alaska,20140520,2
Alaska,20140527,2
Alaska,20140603,21
Alaska,20140610,21
Alaska,20140617,21
Alaska,20140624,21
Alaska,20140701,0
Alaska,20140708,0
Alaska,20140715,0
Alaska,20140722,0
Alaska,20140729,0
Alaska,20140805,0
Alaska,20140812,0
Alaska,20140819,0
Alaska,20140826,0
Alaska,20140902,0
Alaska,20140909,0
Alaska,20140916,0
Alaska,20140923,0
Alaska,20140930,0
Alaska,20141007,0
Alaska,20141014,0
Alaska,20141021,0
Alaska,20141028,0
Alaska,20141104,0
Alaska,20141111,0
Alaska,20141118,0
Alaska,20141125,0
Alaska,20141202,0
Alaska,20141209,0
Alaska,20141216,0
Alaska,20141223,0
Alaska,20141230,0
