Name,MapDate,DSCI
Eastern,20130101,56
Eastern,20130108,56
Eastern,20130115,53
Eastern,20130122,41
Eastern,20130129,44
Eastern,20130205,46
Eastern,20130212,41
Eastern,20130219,37
Eastern,20130226,26
Eastern,20130305,24
Eastern,20130312,22
Eastern,20130319,23
Eastern,20130326,20
Eastern,20130402,26
Eastern,20130409,27
Eastern,20130416,23
Eastern,20130423,22
Eastern,20130430,25
Eastern,20130507,40
Eastern,20130514,31
Eastern,20130521,34
Eastern,20130528,20
Eastern,20130604,19
Eastern,20130611,7
Eastern,20130618,6
Eastern,20130625,6
Eastern,20130702,1
Eastern,20130709,1
Eastern,20130716,0
Eastern,20130723,0
Eastern,20130730,0
Eastern,20130806,0
Eastern,20130813,0
Eastern,20130820,0
Eastern,20130827,2
Eastern,20130903,3
Eastern,20130910,4
Eastern,20130917,8
Eastern,20130924,6
Eastern,20131001,18
Eastern,20131008,18
Eastern,20131015,10
Eastern,20131022,14
Eastern,20131029,23
Eastern,20131105,25
Eastern,20131112,34
Eastern,20131119,49
Eastern,20131126,53
Eastern,20131203,43
Eastern,20131210,41
Eastern,20131217,38
Eastern,20131224,34
Eastern,20131231,21
