Name,MapDate,DSCI
Southern,20130101,232
Southern,20130108,229
Southern,20130115,210
Southern,20130122,207
Southern,20130129,213
Southern,20130205,210
Southern,20130212,202
Southern,20130219,206
Southern,20130226,188
Southern,20130305,191
Southern,20130312,187
Southern,20130319,198
Southern,20130326,195
Southern,20130402,198
Southern,20130409,192
Southern,20130416,191
Southern,20130423,191
Southern,20130430,192
Southern,20130507,193
Southern,20130514,190
Southern,20130521,190
Southern,20130528,185
Southern,20130604,182
Southern,20130611,177
Southern,20130618,175
Southern,20130625,176
Southern,20130702,181
Southern,20130709,192
Southern,20130716,195
Southern,20130723,193
Southern,20130730,180
Southern,20130806,180
Southern,20130813,173
Southern,20130820,167
Southern,20130827,174
Southern,20130903,172
Southern,20130910,181
Southern,20130917,172
Southern,20130924,144
Southern,20131001,127
Southern,20131008,125
Southern,20131015,116
Southern,20131022,116
Southern,20131029,115
Southern,20131105,109
Southern,20131112,110
Southern,20131119,114
Southern,20131126,100
Southern,20131203,99
Southern,20131210,97
Southern,20131217,101
Southern,20131224,95
Southern,20131231,92
