Name,MapDate,DSCI
Southern,20191231,57
Southern,20200107,58
Southern,20200114,56
Southern,20200121,60
Southern,20200128,61
Southern,20200204,60
Southern,20200211,55
Southern,20200218,46
Southern,20200225,41
Southern,20200303,44
Southern,20200310,44
Southern,20200317,45
Southern,20200324,44
Southern,20200331,52
Southern,20200407,54
Southern,20200414,51
Southern,20200421,50
Southern,20200428,46
Southern,20200505,46
Southern,20200512,53
Southern,20200519,53
Southern,20200526,49
Southern,20200602,49
Southern,20200609,58
Southern,20200616,70
Southern,20200623,68
Southern,20200630,73
Southern,20200707,72
Southern,20200714,81
Southern,20200721,94
Southern,20200728,94
Southern,20200804,90
Southern,20200811,96
Southern,20200818,99
Southern,20200825,109
Southern,20200901,108
Southern,20200908,100
Southern,20200915,92
Southern,20200922,89
Southern,20200929,91
Southern,20201006,97
Southern,20201013,103
Southern,20201020,112
Southern,20201027,115
Southern,20201103,109
Southern,20201110,129
Southern,20201117,151
Southern,20201124,170
Southern,20201201,168
Southern,20201208,171
Southern,20201215,172
Southern,20201222,173
Southern,20201229,174
