Name,MapDate,DSCI
Eastern,20190101,1
Eastern,20190108,1
Eastern,20190115,1
Eastern,20190122,0
Eastern,20190129,0
Eastern,20190205,0
Eastern,20190212,0
Eastern,20190219,1
Eastern,20190226,3
Eastern,20190305,3
Eastern,20190312,5
Eastern,20190319,5
Eastern,20190326,7
Eastern,20190402,12
Eastern,20190409,12
Eastern,20190416,10
Eastern,20190423,9
Eastern,20190430,9
Eastern,20190507,9
Eastern,20190514,10
Eastern,20190521,13
Eastern,20190528,20
Eastern,20190604,27
Eastern,20190611,18
Eastern,20190618,12
Eastern,20190625,10
Eastern,20190702,9
Eastern,20190709,10
Eastern,20190716,10
Eastern,20190723,11
Eastern,20190730,10
Eastern,20190806,12
Eastern,20190813,21
Eastern,20190820,22
Eastern,20190827,24
Eastern,20190903,19
Eastern,20190910,22
Eastern,20190917,40
Eastern,20190924,83
Eastern,20191001,95
Eastern,20191008,99
Eastern,20191015,109
Eastern,20191022,85
Eastern,20191029,66
Eastern,20191105,32
Eastern,20191112,24
Eastern,20191119,19
Eastern,20191126,15
Eastern,20191203,6
Eastern,20191210,5
Eastern,20191217,2
Eastern,20191224,1
Eastern,20191231,1
