Name,MapDate,DSCI
CONUS,20001226,51
CONUS,20010102,51
CONUS,20010109,54
CONUS,20010116,52
CONUS,20010123,63
CONUS,20010130,57
CONUS,20010206,57
CONUS,20010213,67
CONUS,20010220,64
CONUS,20010227,65
CONUS,20010306,62
CONUS,20010313,67
CONUS,20010320,68
CONUS,20010327,71
CONUS,20010403,70
CONUS,20010410,68
CONUS,20010417,68
CONUS,20010424,69
CONUS,20010501,74
CONUS,20010508,91
CONUS,20010515,99
CONUS,20010522,95
CONUS,20010529,91
CONUS,20010605,82
CONUS,20010612,78
CONUS,20010619,84
CONUS,20010626,90
CONUS,20010703,96
CONUS,20010710,89
CONUS,20010717,96
CONUS,20010724,101
CONUS,20010731,107
CONUS,20010807,106
CONUS,20010814,103
CONUS,20010821,103
CONUS,20010828,106
CONUS,20010904,107
CONUS,20010911,110
CONUS,20010918,107
CONUS,20010925,101
CONUS,20011002,101
CONUS,20011009,106
CONUS,20011016,104
CONUS,20011023,113
CONUS,20011030,122
CONUS,20011106,129
CONUS,20011113,135
CONUS,20011120,136
CONUS,20011127,129
CONUS,20011204,128
CONUS,20011211,122
CONUS,20011218,122
CONUS,20011225,120
