Name,MapDate,DSCI
Southern,20101228,195
Southern,20110104,186
Southern,20110111,181
Southern,20110118,181
Southern,20110125,187
Southern,20110201,186
Southern,20110208,184
Southern,20110215,191
Southern,20110222,214
Southern,20110301,216
Southern,20110308,217
Southern,20110315,215
Southern,20110322,232
Southern,20110329,246
Southern,20110405,255
Southern,20110412,258
Southern,20110419,265
Southern,20110426,259
Southern,20110503,263
Southern,20110510,277
Southern,20110517,278
Southern,20110524,280
Southern,20110531,288
Southern,20110607,305
Southern,20110614,313
Southern,20110621,330
Southern,20110628,341
Southern,20110705,343
Southern,20110712,346
Southern,20110719,334
Southern,20110726,342
Southern,20110802,347
Southern,20110809,348
Southern,20110816,338
Southern,20110823,340
Southern,20110830,350
Southern,20110906,322
Southern,20110913,324
Southern,20110920,321
Southern,20110927,320
Southern,20111004,322
Southern,20111011,315
Southern,20111018,315
Southern,20111025,314
Southern,20111101,314
Southern,20111108,318
Southern,20111115,314
Southern,20111122,301
Southern,20111129,277
Southern,20111206,265
Southern,20111213,261
Southern,20111220,254
Southern,20111227,242
