Name,MapDate,DSCI
Southern,20091229,20
Southern,20100105,20
Southern,20100112,25
Southern,20100119,24
Southern,20100126,21
Southern,20100202,15
Southern,20100209,9
Southern,20100216,9
Southern,20100223,8
Southern,20100302,8
Southern,20100309,9
Southern,20100316,5
Southern,20100323,4
Southern,20100330,6
Southern,20100406,11
Southern,20100413,16
Southern,20100420,19
Southern,20100427,18
Southern,20100504,18
Southern,20100511,23
Southern,20100518,18
Southern,20100525,19
Southern,20100601,29
Southern,20100608,27
Southern,20100615,29
Southern,20100622,47
Southern,20100629,44
Southern,20100706,41
Southern,20100713,41
Southern,20100720,48
Southern,20100727,43
Southern,20100803,41
Southern,20100810,44
Southern,20100817,48
Southern,20100824,49
Southern,20100831,63
Southern,20100907,57
Southern,20100914,58
Southern,20100921,69
Southern,20100928,77
Southern,20101005,78
Southern,20101012,94
Southern,20101019,113
Southern,20101026,115
Southern,20101102,121
Southern,20101109,118
Southern,20101116,119
Southern,20101123,124
Southern,20101130,135
Southern,20101207,157
Southern,20101214,168
Southern,20101221,186
Southern,20101228,195
