Name,MapDate,DSCI
Alaska,20031230,13
Alaska,20040106,21
Alaska,20040113,14
Alaska,20040120,16
Alaska,20040127,16
Alaska,20040203,16
Alaska,20040210,28
Alaska,20040217,28
Alaska,20040224,28
Alaska,20040302,28
Alaska,20040309,21
Alaska,20040316,22
Alaska,20040323,22
Alaska,20040330,22
Alaska,20040406,22
Alaska,20040413,22
Alaska,20040420,22
Alaska,20040427,22
Alaska,20040504,22
Alaska,20040511,21
Alaska,20040518,21
Alaska,20040525,18
Alaska,20040601,15
Alaska,20040608,13
Alaska,20040615,12
Alaska,20040622,12
Alaska,20040629,24
Alaska,20040706,29
Alaska,20040713,29
Alaska,20040720,39
Alaska,20040727,60
Alaska,20040803,60
Alaska,20040810,56
Alaska,20040817,64
Alaska,20040824,65
Alaska,20040831,68
Alaska,20040907,53
Alaska,20040914,42
Alaska,20040921,42
Alaska,20040928,18
Alaska,20041005,18
Alaska,20041012,18
Alaska,20041019,18
Alaska,20041026,23
Alaska,20041102,23
Alaska,20041109,23
Alaska,20041116,23
Alaska,20041123,19
Alaska,20041130,19
Alaska,20041207,19
Alaska,20041214,19
Alaska,20041221,19
Alaska,20041228,0
