Name,MapDate,DSCI
Alaska,20041228,0
Alaska,20050104,0
Alaska,20050111,0
Alaska,20050118,0
Alaska,20050125,0
Alaska,20050201,0
Alaska,20050208,0
Alaska,20050215,0
Alaska,20050222,0
Alaska,20050301,0
Alaska,20050308,0
Alaska,20050315,0
Alaska,20050322,0
Alaska,20050329,0
Alaska,20050405,0
Alaska,20050412,0
Alaska,20050419,0
Alaska,20050426,0
Alaska,20050503,0
Alaska,20050510,0
Alaska,20050517,0
Alaska,20050524,0
Alaska,20050531,0
Alaska,20050607,0
Alaska,20050614,0
Alaska,20050621,0
Alaska,20050628,10
Alaska,20050705,10
Alaska,20050712,0
Alaska,20050719,0
Alaska,20050726,0
Alaska,20050802,0
Alaska,20050809,0
Alaska,20050816,16
Alaska,20050823,15
Alaska,20050830,15
Alaska,20050906,15
Alaska,20050913,15
Alaska,20050920,15
Alaska,20050927,13
Alaska,20051004,0
Alaska,20051011,0
Alaska,20051018,0
Alaska,20051025,0
Alaska,20051101,12
Alaska,20051108,12
Alaska,20051115,12
Alaska,20051122,9
Alaska,20051129,9
Alaska,20051206,9
Alaska,20051213,9
Alaska,20051220,9
Alaska,20051227,9
