Name,MapDate,DSCI
CONUS,20080101,118
CONUS,20080108,117
CONUS,20080115,119
CONUS,20080122,115
CONUS,20080129,111
CONUS,20080205,109
CONUS,20080212,108
CONUS,20080219,105
CONUS,20080226,99
CONUS,20080304,96
CONUS,20080311,91
CONUS,20080318,93
CONUS,20080325,90
CONUS,20080401,88
CONUS,20080408,83
CONUS,20080415,85
CONUS,20080422,84
CONUS,20080429,89
CONUS,20080506,84
CONUS,20080513,81
CONUS,20080520,81
CONUS,20080527,71
CONUS,20080603,75
CONUS,20080610,83
CONUS,20080617,95
CONUS,20080624,94
CONUS,20080701,93
CONUS,20080708,93
CONUS,20080715,90
CONUS,20080722,96
CONUS,20080729,97
CONUS,20080805,100
CONUS,20080812,97
CONUS,20080819,92
CONUS,20080826,87
CONUS,20080902,86
CONUS,20080909,80
CONUS,20080916,76
CONUS,20080923,77
CONUS,20080930,80
CONUS,20081007,79
CONUS,20081014,74
CONUS,20081021,77
CONUS,20081028,74
CONUS,20081104,76
CONUS,20081111,74
CONUS,20081118,75
CONUS,20081125,77
CONUS,20081202,80
CONUS,20081209,81
CONUS,20081216,77
CONUS,20081223,74
CONUS,20081230,69
