Name,MapDate,DSCI
CONUS,20211228,181
CONUS,20220104,176
CONUS,20220111,175
CONUS,20220118,175
CONUS,20220125,176
CONUS,20220201,178
CONUS,20220208,175
CONUS,20220215,179
CONUS,20220222,181
CONUS,20220301,187
CONUS,20220308,195
CONUS,20220315,197
CONUS,20220322,189
CONUS,20220329,188
CONUS,20220405,189
CONUS,20220412,189
CONUS,20220419,187
CONUS,20220426,184
CONUS,20220503,181
CONUS,20220510,178
CONUS,20220517,183
CONUS,20220524,179
CONUS,20220531,170
CONUS,20220607,165
CONUS,20220614,160
CONUS,20220621,166
CONUS,20220628,171
CONUS,20220705,174
CONUS,20220712,173
CONUS,20220719,179
CONUS,20220726,181
CONUS,20220802,178
CONUS,20220809,175
CONUS,20220816,172
CONUS,20220823,161
CONUS,20220830,156
CONUS,20220906,150
CONUS,20220913,154
CONUS,20220920,162
CONUS,20220927,171
CONUS,20221004,179
CONUS,20221011,188
CONUS,20221018,194
CONUS,20221025,201
CONUS,20221101,202
CONUS,20221108,197
CONUS,20221115,191
CONUS,20221122,191
CONUS,20221129,185
CONUS,20221206,180
CONUS,20221213,175
CONUS,20221220,165
CONUS,20221227,165
