Name,MapDate,DSCI
Eastern,20041228,0
Eastern,20050104,0
Eastern,20050111,0
Eastern,20050118,0
Eastern,20050125,0
Eastern,20050201,0
Eastern,20050208,0
Eastern,20050215,2
Eastern,20050222,2
Eastern,20050301,0
Eastern,20050308,9
Eastern,20050315,9
Eastern,20050322,7
Eastern,20050329,4
Eastern,20050405,0
Eastern,20050412,0
Eastern,20050419,15
Eastern,20050426,0
Eastern,20050503,0
Eastern,20050510,0
Eastern,20050517,6
Eastern,20050524,6
Eastern,20050531,15
Eastern,20050607,17
Eastern,20050614,13
Eastern,20050621,19
Eastern,20050628,39
Eastern,20050705,31
Eastern,20050712,12
Eastern,20050719,17
Eastern,20050726,15
Eastern,20050802,16
Eastern,20050809,28
Eastern,20050816,37
Eastern,20050823,36
Eastern,20050830,33
Eastern,20050906,34
Eastern,20050913,47
Eastern,20050920,72
Eastern,20050927,79
Eastern,20051004,96
Eastern,20051011,26
Eastern,20051018,26
Eastern,20051025,26
Eastern,20051101,34
Eastern,20051108,36
Eastern,20051115,32
Eastern,20051122,27
Eastern,20051129,20
Eastern,20051206,13
Eastern,20051213,10
Eastern,20051220,9
Eastern,20051227,8
