Name,MapDate,DSCI
Western,20201229,271
Western,20210105,269
Western,20210112,273
Western,20210119,273
Western,20210126,277
Western,20210202,273
Western,20210209,271
Western,20210216,267
Western,20210223,267
Western,20210302,263
Western,20210309,258
Western,20210316,258
Western,20210323,260
Western,20210330,262
Western,20210406,267
Western,20210413,275
Western,20210420,293
Western,20210427,298
Western,20210504,311
Western,20210511,316
Western,20210518,318
Western,20210525,320
Western,20210601,321
Western,20210608,335
Western,20210615,335
Western,20210622,343
Western,20210629,356
Western,20210706,364
Western,20210713,375
Western,20210720,381
Western,20210727,381
Western,20210803,385
Western,20210810,385
Western,20210817,384
Western,20210824,377
Western,20210831,377
Western,20210907,372
Western,20210914,372
Western,20210921,370
Western,20210928,369
Western,20211005,370
Western,20211012,365
Western,20211019,364
Western,20211026,357
Western,20211102,352
Western,20211109,349
Western,20211116,345
Western,20211123,344
Western,20211130,344
Western,20211207,341
Western,20211214,337
Western,20211221,329
Western,20211228,296
