Name,MapDate,DSCI
Eastern,20091229,0
Eastern,20100105,0
Eastern,20100112,0
Eastern,20100119,0
Eastern,20100126,0
Eastern,20100202,0
Eastern,20100209,0
Eastern,20100216,0
Eastern,20100223,0
Eastern,20100302,0
Eastern,20100309,0
Eastern,20100316,1
Eastern,20100323,1
Eastern,20100330,0
Eastern,20100406,6
Eastern,20100413,12
Eastern,20100420,14
Eastern,20100427,28
Eastern,20100504,32
Eastern,20100511,32
Eastern,20100518,17
Eastern,20100525,13
Eastern,20100601,31
Eastern,20100608,11
Eastern,20100615,9
Eastern,20100622,12
Eastern,20100629,33
Eastern,20100706,47
Eastern,20100713,53
Eastern,20100720,54
Eastern,20100727,63
Eastern,20100803,61
Eastern,20100810,63
Eastern,20100817,68
Eastern,20100824,50
Eastern,20100831,61
Eastern,20100907,68
Eastern,20100914,92
Eastern,20100921,109
Eastern,20100928,101
Eastern,20101005,55
Eastern,20101012,55
Eastern,20101019,52
Eastern,20101026,51
Eastern,20101102,52
Eastern,20101109,50
Eastern,20101116,50
Eastern,20101123,54
Eastern,20101130,51
Eastern,20101207,35
Eastern,20101214,34
Eastern,20101221,33
Eastern,20101228,33
