Name,MapDate,DSCI
Eastern,20211228,75
Eastern,20220104,49
Eastern,20220111,45
Eastern,20220118,34
Eastern,20220125,26
Eastern,20220201,32
Eastern,20220208,22
Eastern,20220215,22
Eastern,20220222,29
Eastern,20220301,31
Eastern,20220308,46
Eastern,20220315,43
Eastern,20220322,42
Eastern,20220329,42
Eastern,20220405,48
Eastern,20220412,37
Eastern,20220419,35
Eastern,20220426,35
Eastern,20220503,38
Eastern,20220510,33
Eastern,20220517,39
Eastern,20220524,35
Eastern,20220531,28
Eastern,20220607,31
Eastern,20220614,34
Eastern,20220621,44
Eastern,20220628,64
Eastern,20220705,75
Eastern,20220712,60
Eastern,20220719,55
Eastern,20220726,54
Eastern,20220802,53
Eastern,20220809,52
Eastern,20220816,56
Eastern,20220823,53
Eastern,20220830,60
Eastern,20220906,58
Eastern,20220913,52
Eastern,20220920,52
Eastern,20220927,47
Eastern,20221004,27
Eastern,20221011,30
Eastern,20221018,31
Eastern,20221025,44
Eastern,20221101,56
Eastern,20221108,68
Eastern,20221115,43
Eastern,20221122,42
Eastern,20221129,41
Eastern,20221206,38
Eastern,20221213,40
Eastern,20221220,36
Eastern,20221227,36
