Name,MapDate,DSCI
Alaska,20211228,0
Alaska,20220104,0
Alaska,20220111,0
Alaska,20220118,0
Alaska,20220125,0
Alaska,20220201,0
Alaska,20220208,0
Alaska,20220215,0
Alaska,20220222,0
Alaska,20220301,0
Alaska,20220308,0
Alaska,20220315,0
Alaska,20220322,0
Alaska,20220329,0
Alaska,20220405,0
Alaska,20220412,0
Alaska,20220419,0
Alaska,20220426,3
Alaska,20220503,3
Alaska,20220510,3
Alaska,20220517,3
Alaska,20220524,9
Alaska,20220531,17
Alaska,20220607,39
Alaska,20220614,57
Alaska,20220621,57
Alaska,20220628,63
Alaska,20220705,65
Alaska,20220712,61
Alaska,20220719,43
Alaska,20220726,21
Alaska,20220802,7
Alaska,20220809,3
Alaska,20220816,3
Alaska,20220823,2
Alaska,20220830,2
Alaska,20220906,1
Alaska,20220913,1
Alaska,20220920,1
Alaska,20220927,1
Alaska,20221004,0
Alaska,20221011,0
Alaska,20221018,0
Alaska,20221025,0
Alaska,20221101,0
Alaska,20221108,0
Alaska,20221115,0
Alaska,20221122,0
Alaska,20221129,0
Alaska,20221206,0
Alaska,20221213,0
Alaska,20221220,0
Alaska,20221227,0
