Name,MapDate,DSCI
Alaska,20190101,9
Alaska,20190108,9
Alaska,20190115,9
Alaska,20190122,9
Alaska,20190129,9
Alaska,20190205,9
Alaska,20190212,9
Alaska,20190219,9
Alaska,20190226,11
Alaska,20190305,11
Alaska,20190312,11
Alaska,20190319,11
Alaska,20190326,11
Alaska,20190402,11
Alaska,20190409,11
Alaska,20190416,11
Alaska,20190423,11
Alaska,20190430,11
Alaska,20190507,9
Alaska,20190514,9
Alaska,20190521,11
Alaska,20190528,11
Alaska,20190604,11
Alaska,20190611,11
Alaska,20190618,17
Alaska,20190625,17
Alaska,20190702,17
Alaska,20190709,70
Alaska,20190716,96
Alaska,20190723,101
Alaska,20190730,101
Alaska,20190806,63
Alaska,20190813,45
Alaska,20190820,50
Alaska,20190827,59
Alaska,20190903,57
Alaska,20190910,55
Alaska,20190917,43
Alaska,20190924,31
Alaska,20191001,19
Alaska,20191008,19
Alaska,20191015,17
Alaska,20191022,17
Alaska,20191029,15
Alaska,20191105,13
Alaska,20191112,13
Alaska,20191119,9
Alaska,20191126,9
Alaska,20191203,8
Alaska,20191210,8
Alaska,20191217,8
Alaska,20191224,8
Alaska,20191231,8
