Name,MapDate,DSCI
CONUS,20111227,110
CONUS,20120103,114
CONUS,20120110,117
CONUS,20120117,121
CONUS,20120124,125
CONUS,20120131,127
CONUS,20120207,125
CONUS,20120214,126
CONUS,20120221,123
CONUS,20120228,126
CONUS,20120306,125
CONUS,20120313,129
CONUS,20120320,123
CONUS,20120327,121
CONUS,20120403,125
CONUS,20120410,128
CONUS,20120417,124
CONUS,20120424,125
CONUS,20120501,127
CONUS,20120508,120
CONUS,20120515,114
CONUS,20120522,124
CONUS,20120529,126
CONUS,20120605,127
CONUS,20120612,126
CONUS,20120619,145
CONUS,20120626,163
CONUS,20120703,177
CONUS,20120710,190
CONUS,20120717,201
CONUS,20120724,212
CONUS,20120731,213
CONUS,20120807,215
CONUS,20120814,215
CONUS,20120821,214
CONUS,20120828,212
CONUS,20120904,211
CONUS,20120911,212
CONUS,20120918,211
CONUS,20120925,212
CONUS,20121002,207
CONUS,20121009,207
CONUS,20121016,201
CONUS,20121023,200
CONUS,20121030,196
CONUS,20121106,196
CONUS,20121113,192
CONUS,20121120,197
CONUS,20121127,207
CONUS,20121204,208
CONUS,20121211,206
CONUS,20121218,206
CONUS,20121225,206
