Name,MapDate,DSCI
Eastern,20101228,33
Eastern,20110104,33
Eastern,20110111,48
Eastern,20110118,52
Eastern,20110125,62
Eastern,20110201,71
Eastern,20110208,64
Eastern,20110215,68
Eastern,20110222,68
Eastern,20110301,68
Eastern,20110308,47
Eastern,20110315,45
Eastern,20110322,46
Eastern,20110329,42
Eastern,20110405,37
Eastern,20110412,35
Eastern,20110419,29
Eastern,20110426,27
Eastern,20110503,30
Eastern,20110510,31
Eastern,20110517,35
Eastern,20110524,34
Eastern,20110531,38
Eastern,20110607,45
Eastern,20110614,53
Eastern,20110621,57
Eastern,20110628,57
Eastern,20110705,66
Eastern,20110712,57
Eastern,20110719,66
Eastern,20110726,75
Eastern,20110802,93
Eastern,20110809,95
Eastern,20110816,70
Eastern,20110823,67
Eastern,20110830,56
Eastern,20110906,46
Eastern,20110913,46
Eastern,20110920,48
Eastern,20110927,40
Eastern,20111004,40
Eastern,20111011,43
Eastern,20111018,39
Eastern,20111025,36
Eastern,20111101,37
Eastern,20111108,38
Eastern,20111115,39
Eastern,20111122,38
Eastern,20111129,34
Eastern,20111206,36
Eastern,20111213,36
Eastern,20111220,39
Eastern,20111227,39
