Name,MapDate,DSCI
Western,20131231,183
Western,20140107,198
Western,20140114,217
Western,20140121,217
Western,20140128,223
Western,20140204,224
Western,20140211,226
Western,20140218,215
Western,20140225,217
Western,20140304,214
Western,20140311,208
Western,20140318,213
Western,20140325,213
Western,20140401,212
Western,20140408,212
Western,20140415,211
Western,20140422,217
Western,20140429,216
Western,20140506,216
Western,20140513,217
Western,20140520,217
Western,20140527,217
Western,20140603,217
Western,20140610,220
Western,20140617,222
Western,20140624,221
Western,20140701,226
Western,20140708,226
Western,20140715,226
Western,20140722,233
Western,20140729,237
Western,20140805,239
Western,20140812,242
Western,20140819,240
Western,20140826,236
Western,20140902,233
Western,20140909,231
Western,20140916,229
Western,20140923,227
Western,20140930,226
Western,20141007,226
Western,20141014,225
Western,20141021,225
Western,20141028,220
Western,20141104,218
Western,20141111,218
Western,20141118,218
Western,20141125,218
Western,20141202,218
Western,20141209,218
Western,20141216,212
Western,20141223,211
Western,20141230,211
