Name,MapDate,DSCI
Eastern,20141230,12
Eastern,20150106,11
Eastern,20150113,9
Eastern,20150120,12
Eastern,20150127,13
Eastern,20150203,14
Eastern,20150210,17
Eastern,20150217,19
Eastern,20150224,19
Eastern,20150303,17
Eastern,20150310,14
Eastern,20150317,15
Eastern,20150324,21
Eastern,20150331,33
Eastern,20150407,34
Eastern,20150414,34
Eastern,20150421,22
Eastern,20150428,22
Eastern,20150505,28
Eastern,20150512,35
Eastern,20150519,49
Eastern,20150526,69
Eastern,20150602,53
Eastern,20150609,48
Eastern,20150616,50
Eastern,20150623,42
Eastern,20150630,32
Eastern,20150707,28
Eastern,20150714,23
Eastern,20150721,24
Eastern,20150728,26
Eastern,20150804,35
Eastern,20150811,40
Eastern,20150818,48
Eastern,20150825,49
Eastern,20150901,55
Eastern,20150908,73
Eastern,20150915,75
Eastern,20150922,82
Eastern,20150929,66
Eastern,20151006,23
Eastern,20151013,21
Eastern,20151020,25
Eastern,20151027,26
Eastern,20151103,18
Eastern,20151110,18
Eastern,20151117,20
Eastern,20151124,20
Eastern,20151201,19
Eastern,20151208,19
Eastern,20151215,29
Eastern,20151222,30
Eastern,20151229,30
