Name,MapDate,DSCI
Western,20130101,156
Western,20130108,152
Western,20130115,152
Western,20130122,155
Western,20130129,150
Western,20130205,150
Western,20130212,141
Western,20130219,144
Western,20130226,148
Western,20130305,146
Western,20130312,142
Western,20130319,144
Western,20130326,149
Western,20130402,152
Western,20130409,149
Western,20130416,149
Western,20130423,156
Western,20130430,161
Western,20130507,180
Western,20130514,182
Western,20130521,181
Western,20130528,180
Western,20130604,181
Western,20130611,187
Western,20130618,200
Western,20130625,204
Western,20130702,206
Western,20130709,206
Western,20130716,210
Western,20130723,210
Western,20130730,211
Western,20130806,215
Western,20130813,218
Western,20130820,221
Western,20130827,220
Western,20130903,212
Western,20130910,211
Western,20130917,198
Western,20130924,196
Western,20131001,174
Western,20131008,171
Western,20131015,171
Western,20131022,171
Western,20131029,171
Western,20131105,171
Western,20131112,171
Western,20131119,176
Western,20131126,169
Western,20131203,172
Western,20131210,175
Western,20131217,181
Western,20131224,182
Western,20131231,183
