Name,MapDate,DSCI
Alaska,20080101,32
Alaska,20080108,32
Alaska,20080115,32
Alaska,20080122,32
Alaska,20080129,32
Alaska,20080205,32
Alaska,20080212,43
Alaska,20080219,43
Alaska,20080226,43
Alaska,20080304,43
Alaska,20080311,43
Alaska,20080318,43
Alaska,20080325,43
Alaska,20080401,43
Alaska,20080408,33
Alaska,20080415,33
Alaska,20080422,33
Alaska,20080429,33
Alaska,20080506,33
Alaska,20080513,33
Alaska,20080520,27
Alaska,20080527,21
Alaska,20080603,21
Alaska,20080610,21
Alaska,20080617,0
Alaska,20080624,0
Alaska,20080701,0
Alaska,20080708,0
Alaska,20080715,0
Alaska,20080722,0
Alaska,20080729,0
Alaska,20080805,0
Alaska,20080812,0
Alaska,20080819,0
Alaska,20080826,0
Alaska,20080902,0
Alaska,20080909,0
Alaska,20080916,17
Alaska,20080923,27
Alaska,20080930,27
Alaska,20081007,27
Alaska,20081014,27
Alaska,20081021,27
Alaska,20081028,20
Alaska,20081104,20
Alaska,20081111,20
Alaska,20081118,18
Alaska,20081125,18
Alaska,20081202,18
Alaska,20081209,24
Alaska,20081216,24
Alaska,20081223,24
Alaska,20081230,24
