Name,MapDate,DSCI
Alaska,20130101,67
Alaska,20130108,67
Alaska,20130115,67
Alaska,20130122,67
Alaska,20130129,67
Alaska,20130205,60
Alaska,20130212,60
Alaska,20130219,60
Alaska,20130226,60
Alaska,20130305,55
Alaska,20130312,56
Alaska,20130319,56
Alaska,20130326,56
Alaska,20130402,56
Alaska,20130409,56
Alaska,20130416,41
Alaska,20130423,41
Alaska,20130430,29
Alaska,20130507,24
Alaska,20130514,24
Alaska,20130521,24
Alaska,20130528,24
Alaska,20130604,24
Alaska,20130611,24
Alaska,20130618,24
Alaska,20130625,56
Alaska,20130702,65
Alaska,20130709,64
Alaska,20130716,64
Alaska,20130723,76
Alaska,20130730,76
Alaska,20130806,76
Alaska,20130813,79
Alaska,20130820,89
Alaska,20130827,89
Alaska,20130903,75
Alaska,20130910,75
Alaska,20130917,54
Alaska,20130924,54
Alaska,20131001,49
Alaska,20131008,49
Alaska,20131015,49
Alaska,20131022,49
Alaska,20131029,49
Alaska,20131105,49
Alaska,20131112,49
Alaska,20131119,28
Alaska,20131126,28
Alaska,20131203,15
Alaska,20131210,15
Alaska,20131217,15
Alaska,20131224,13
Alaska,20131231,15
