Name,MapDate,DSCI
Alaska,20081230,24
Alaska,20090106,24
Alaska,20090113,24
Alaska,20090120,25
Alaska,20090127,25
Alaska,20090203,25
Alaska,20090210,16
Alaska,20090217,10
Alaska,20090224,10
Alaska,20090303,10
Alaska,20090310,0
Alaska,20090317,0
Alaska,20090324,0
Alaska,20090331,0
Alaska,20090407,0
Alaska,20090414,0
Alaska,20090421,7
Alaska,20090428,7
Alaska,20090505,7
Alaska,20090512,11
Alaska,20090519,11
Alaska,20090526,13
Alaska,20090602,13
Alaska,20090609,13
Alaska,20090616,13
Alaska,20090623,13
Alaska,20090630,22
Alaska,20090707,22
Alaska,20090714,22
Alaska,20090721,22
Alaska,20090728,17
Alaska,20090804,14
Alaska,20090811,28
Alaska,20090818,27
Alaska,20090825,21
Alaska,20090901,13
Alaska,20090908,13
Alaska,20090915,13
Alaska,20090922,10
Alaska,20090929,8
Alaska,20091006,8
Alaska,20091013,6
Alaska,20091020,6
Alaska,20091027,6
Alaska,20091103,6
Alaska,20091110,6
Alaska,20091117,6
Alaska,20091124,6
Alaska,20091201,6
Alaska,20091208,6
Alaska,20091215,17
Alaska,20091222,17
Alaska,20091229,29
