Name,MapDate,DSCI
CONUS,20221227,165
CONUS,20230103,154
CONUS,20230110,145
CONUS,20230117,142
CONUS,20230124,137
CONUS,20230131,135
CONUS,20230207,130
CONUS,20230214,125
CONUS,20230221,124
CONUS,20230228,118
CONUS,20230307,116
CONUS,20230314,111
CONUS,20230321,108
CONUS,20230328,103
CONUS,20230404,101
CONUS,20230411,93
CONUS,20230418,93
CONUS,20230425,92
CONUS,20230502,90
CONUS,20230509,88
CONUS,20230516,77
CONUS,20230523,74
CONUS,20230530,82
CONUS,20230606,87
CONUS,20230613,89
CONUS,20230620,94
CONUS,20230627,93
CONUS,20230704,91
CONUS,20230711,88
CONUS,20230718,86
CONUS,20230725,90
CONUS,20230801,93
CONUS,20230808,96
CONUS,20230815,97
CONUS,20230822,107
CONUS,20230829,113
CONUS,20230905,120
CONUS,20230912,124
CONUS,20230919,131
CONUS,20230926,130
CONUS,20231003,135
CONUS,20231010,133
CONUS,20231017,132
CONUS,20231024,133
CONUS,20231031,122
CONUS,20231107,125
CONUS,20231114,126
CONUS,20231121,126
CONUS,20231128,122
CONUS,20231205,117
CONUS,20231212,115
CONUS,20231219,115
CONUS,20231226,111
