Name,MapDate,DSCI
CONUS,20031230,155
CONUS,20040106,156
CONUS,20040113,153
CONUS,20040120,149
CONUS,20040127,147
CONUS,20040203,145
CONUS,20040210,143
CONUS,20040217,143
CONUS,20040224,142
CONUS,20040302,133
CONUS,20040309,130
CONUS,20040316,128
CONUS,20040323,133
CONUS,20040330,133
CONUS,20040406,126
CONUS,20040413,128
CONUS,20040420,134
CONUS,20040427,132
CONUS,20040504,134
CONUS,20040511,134
CONUS,20040518,130
CONUS,20040525,137
CONUS,20040601,134
CONUS,20040608,130
CONUS,20040615,126
CONUS,20040622,120
CONUS,20040629,115
CONUS,20040706,115
CONUS,20040713,116
CONUS,20040720,117
CONUS,20040727,113
CONUS,20040803,116
CONUS,20040810,115
CONUS,20040817,114
CONUS,20040824,109
CONUS,20040831,107
CONUS,20040907,104
CONUS,20040914,105
CONUS,20040921,104
CONUS,20040928,106
CONUS,20041005,113
CONUS,20041012,108
CONUS,20041019,104
CONUS,20041026,99
CONUS,20041102,96
CONUS,20041109,95
CONUS,20041116,95
CONUS,20041123,95
CONUS,20041130,88
CONUS,20041207,88
CONUS,20041214,86
CONUS,20041221,88
CONUS,20041228,90
