Name,MapDate,DSCI
Eastern,20020101,191
Eastern,20020108,193
Eastern,20020115,188
Eastern,20020122,184
Eastern,20020129,193
Eastern,20020205,191
Eastern,20020212,202
Eastern,20020219,212
Eastern,20020226,221
Eastern,20020305,222
Eastern,20020312,244
Eastern,20020319,239
Eastern,20020326,234
Eastern,20020402,201
Eastern,20020409,203
Eastern,20020416,191
Eastern,20020423,184
Eastern,20020430,176
Eastern,20020507,168
Eastern,20020514,150
Eastern,20020521,132
Eastern,20020528,128
Eastern,20020604,125
Eastern,20020611,128
Eastern,20020618,129
Eastern,20020625,137
Eastern,20020702,137
Eastern,20020709,146
Eastern,20020716,152
Eastern,20020723,190
Eastern,20020730,188
Eastern,20020806,202
Eastern,20020813,216
Eastern,20020820,222
Eastern,20020827,212
Eastern,20020903,214
Eastern,20020910,245
Eastern,20020917,233
Eastern,20020924,227
Eastern,20021001,172
Eastern,20021008,190
Eastern,20021015,144
Eastern,20021022,116
Eastern,20021029,110
Eastern,20021105,92
Eastern,20021112,69
Eastern,20021119,50
Eastern,20021126,38
Eastern,20021203,37
Eastern,20021210,40
Eastern,20021217,30
Eastern,20021224,29
Eastern,20021231,22
