Name,MapDate,DSCI
CONUS,20161227,91
CONUS,20170103,81
CONUS,20170110,73
CONUS,20170117,68
CONUS,20170124,54
CONUS,20170131,51
CONUS,20170207,49
CONUS,20170214,49
CONUS,20170221,49
CONUS,20170228,52
CONUS,20170307,52
CONUS,20170314,52
CONUS,20170321,56
CONUS,20170328,53
CONUS,20170404,41
CONUS,20170411,37
CONUS,20170418,37
CONUS,20170425,29
CONUS,20170502,21
CONUS,20170509,22
CONUS,20170516,24
CONUS,20170523,20
CONUS,20170530,25
CONUS,20170606,26
CONUS,20170613,29
CONUS,20170620,29
CONUS,20170627,34
CONUS,20170704,36
CONUS,20170711,39
CONUS,20170718,47
CONUS,20170725,52
CONUS,20170801,51
CONUS,20170808,50
CONUS,20170815,48
CONUS,20170822,48
CONUS,20170829,50
CONUS,20170905,54
CONUS,20170912,60
CONUS,20170919,61
CONUS,20170926,59
CONUS,20171003,60
CONUS,20171010,58
CONUS,20171017,54
CONUS,20171024,52
CONUS,20171031,49
CONUS,20171107,48
CONUS,20171114,52
CONUS,20171121,57
CONUS,20171128,70
CONUS,20171205,79
CONUS,20171212,87
CONUS,20171219,91
CONUS,20171226,87
