Name,MapDate,DSCI
CONUS,20020101,122
CONUS,20020108,116
CONUS,20020115,114
CONUS,20020122,113
CONUS,20020129,112
CONUS,20020205,112
CONUS,20020212,114
CONUS,20020219,118
CONUS,20020226,124
CONUS,20020305,124
CONUS,20020312,139
CONUS,20020319,133
CONUS,20020326,137
CONUS,20020402,135
CONUS,20020409,137
CONUS,20020416,138
CONUS,20020423,144
CONUS,20020430,147
CONUS,20020507,151
CONUS,20020514,157
CONUS,20020521,152
CONUS,20020528,158
CONUS,20020604,157
CONUS,20020611,156
CONUS,20020618,160
CONUS,20020625,167
CONUS,20020702,172
CONUS,20020709,171
CONUS,20020716,175
CONUS,20020723,188
CONUS,20020730,185
CONUS,20020806,185
CONUS,20020813,185
CONUS,20020820,181
CONUS,20020827,179
CONUS,20020903,182
CONUS,20020910,189
CONUS,20020917,186
CONUS,20020924,179
CONUS,20021001,174
CONUS,20021008,173
CONUS,20021015,166
CONUS,20021022,160
CONUS,20021029,154
CONUS,20021105,155
CONUS,20021112,143
CONUS,20021119,142
CONUS,20021126,141
CONUS,20021203,142
CONUS,20021210,151
CONUS,20021217,146
CONUS,20021224,145
CONUS,20021231,142
